x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
1.70546,-438.85476,1001.05412,-170.04193,0,Slussen,1.25429,-2.7656,5474.9969,-89185.38192,TRUE,FALSE,-3.41093
1.08835,1600.12739,1001.02957,-108.41622,0,Lindstedsvägen 24,1.40602,-1.01493,5473.21557,-89187.77923,TRUE,FALSE,-2.1767
1.56267,574.72833,1000.63389,-156.07476,0,Slussen,2.97352,0.10798,5475.9735,-89185.36117,TRUE,FALSE,-3.12535
1.05585,262.77974,1000.34016,-105.40517,0,N/A,0.00436,-2.53115,5475.24417,-89183.96449,TRUE,FALSE,-2.11169
1.4148,-187.26629,1000.41809,-141.11023,0,N/A,1.83687,-1.25448,5474.25683,-89186.86153,TRUE,FALSE,-2.8296
0.9699,-309.82242,1000.97936,-96.7093,0,Slussen,-1.85238,-0.24721,5474.04259,-89186.1242,FALSE,FALSE,-1.93979
1.79008,235.43864,1000.49678,-178.71347,0,N/A,1.40862,-1.66071,5472.68169,-89185.16463,TRUE,FALSE,-3.58015
-0.5926,1021.49959,1000.64837,59.61535,0,Brinnelvägen 8,-0.82563,2.07967,5472.86983,-89184.7679,FALSE,FALSE,1.1852
3.60338,-121.88844,1000.47959,-359.86528,0,Slussen,0.85513,-0.59297,5471.84324,-89187.23117,TRUE,FALSE,-7.20676
1.89731,-1091.77383,1000.69729,-189.35928,0,Brinnelvägen 8,1.85564,-2.02063,5475.15334,-89183.69618,FALSE,FALSE,-3.79461
0.7497,-935,1000.8404,-74.81333,0,Entrée,4.31853,-3.86637,5472.50179,-89186.38249,FALSE,FALSE,-1.4994
1.5679,-735.1353,1000.66806,-156.33922,0,Entrée,-0.55358,0.76977,5474.01636,-89186.39728,FALSE,FALSE,-3.1358
2.61238,-1979.40995,1000.61489,-261.04196,0,KTH Biblioteket,2.63332,-0.91275,5480.80968,-89184.92599,FALSE,FALSE,-5.22476
1.77741,-448.76825,1000.55995,-177.48724,0,Slussen,2.21189,-3.46587,5474.7203,-89184.78892,TRUE,FALSE,-3.55483
0.61456,-235.21639,1000.51186,-60.99133,0,N/A,2.42422,-3.59383,5474.48226,-89186.27026,FALSE,FALSE,-1.22913
1.69095,-168.99483,1000.37567,-168.93103,0,N/A,3.96011,-0.36504,5474.01743,-89186.07149,TRUE,FALSE,-3.38189
-0.14291,-199.95627,1000.79926,14.5779,0,N/A,0.13196,0.3125,5478.02009,-89187.54819,FALSE,FALSE,0.28581
-0.8119,288.39351,1000.34057,81.32072,0,Slussen,0.18616,-0.1368,5475.42852,-89185.64001,FALSE,FALSE,1.6238
1.12539,447.07722,1000.44686,-112.45474,0,Slussen,1.79698,-0.9625,5472.93007,-89187.56344,TRUE,FALSE,-2.25078
1.54438,226.87268,1000.78213,-154.16837,0,N/A,-1.26683,-1.6,5475.08952,-89185.30676,TRUE,FALSE,-3.08876
0.70831,-429.10116,1000.68233,-70.53031,0,Slussen,2.54891,2.61543,5477.77594,-89188.25082,FALSE,FALSE,-1.41662
0.62472,134.3443,1000.54856,-61.9933,0,N/A,-0.71798,0.80528,5472.86146,-89186.50639,FALSE,FALSE,-1.24943
2.73012,-514.09959,1000.38361,-272.82981,0,Slussen,2.48547,-2.95957,5476.02579,-89187.90794,TRUE,FALSE,-5.46024
1.13181,-1023.18461,1000.14998,-113.04443,0,Brinnelvägen 8,1.41957,-0.25041,5479.11477,-89186.11523,FALSE,FALSE,-2.26363
1.0217,-400.67839,1000.87254,-101.73479,0,Slussen,0.31614,-0.96919,5475.38521,-89183.18977,FALSE,FALSE,-2.0434
-0.19498,760.36788,1000.60731,20.0089,0,Entrée,-1.40914,0.13838,5475.92025,-89187.09065,FALSE,FALSE,0.38996
-0.55636,872.71012,1000.84636,56.11379,0,Brinnelvägen 8,1.38588,-0.51121,5473.98237,-89185.84066,FALSE,FALSE,1.11272
1.09634,531.97512,1000.17173,-109.47462,0,Slussen,0.48955,-1.5993,5477.32255,-89185.54577,TRUE,FALSE,-2.19269
2.20717,706.2216,1000.64239,-220.53795,0,Slussen,1.19294,-2.18351,5473.64311,-89186.71151,TRUE,FALSE,-4.41433
1.38523,726.89636,1000.36368,-138.25673,0,Slussen,0.88556,-1.52531,5473.96426,-89182.63157,TRUE,FALSE,-2.77046
1.34231,-1391.88457,1000.78213,-133.92443,0,Lindstedsvägen 24,1.31201,-0.62333,5473.2723,-89187.04783,FALSE,FALSE,-2.68463
1.04292,-640.2738,1000.15267,-104.15514,0,Slussen,1.08857,-0.36076,5472.02635,-89184.56028,FALSE,FALSE,-2.08583
1.81755,-1463.51645,1000.68549,-181.59898,0,Lindstedsvägen 24,2.19218,-2.05302,5474.41268,-89184.65101,FALSE,FALSE,-3.6351
-0.22116,-660.23484,1000.70678,22.42043,0,Slussen,-0.47332,0.93462,5474.35084,-89187.11642,FALSE,FALSE,0.44232
2.38809,1345.85906,1000.8008,-238.40116,0,Brinnelvägen 8,2.87065,-2.03234,5474.02974,-89186.9532,TRUE,FALSE,-4.77617
1.48159,-211.23327,1000.72146,-147.90206,0,N/A,0.99366,-1.14098,5474.46459,-89184.38961,TRUE,FALSE,-2.96317
-0.36948,-710.72927,1000.31855,37.1416,0,Slussen,-0.65762,0.68766,5476.4784,-89187.1474,FALSE,FALSE,0.73896
0.45236,-2.87541,1000.08383,-45.18384,0,N/A,-0.94976,0.4983,5473.91506,-89186.67082,FALSE,FALSE,-0.90471
3.02562,-1800.57122,1000.67466,-302.47172,0,KTH Biblioteket,2.47615,-1.99102,5473.44867,-89187.04825,TRUE,FALSE,-6.05123
1.1496,-1079.77816,1000.56346,-114.45166,0,Brinnelvägen 8,-0.19321,-0.04521,5473.04166,-89187.0816,FALSE,FALSE,-2.2992
0.94799,960.90464,1000.53546,-94.44181,0,Entrée,2.54178,-0.5835,5476.89223,-89187.39868,TRUE,FALSE,-1.89598
0.46548,413.07505,1000.66186,-46.08849,0,Slussen,0.22804,0.32114,5472.22762,-89185.4627,FALSE,FALSE,-0.93097
0.32148,-332.59127,1000.97897,-31.71917,0,N/A,-0.55467,0.23361,5473.84033,-89188.78007,FALSE,FALSE,-0.64296
1.26227,-1280.51018,1000.59832,-126.05593,0,Lindstedsvägen 24,3.45939,0.91378,5475.78478,-89182.16288,FALSE,FALSE,-2.52453
1.63287,699.4797,1000.31507,-163.08899,0,Slussen,0.76933,-2.96308,5474.24099,-89184.90327,TRUE,FALSE,-3.26575
1.72486,-562.24062,1000.49036,-172.32465,0,Slussen,1.3179,-1.48414,5477.72607,-89185.54714,TRUE,FALSE,-3.44972
1.81275,1305.90281,1000.60836,-180.99689,0,Brinnelvägen 8,2.15329,-1.09379,5475.12615,-89185.07063,TRUE,FALSE,-3.62551
1.12428,874.36419,1000.7166,-112.17681,0,Entrée,1.35866,-1.92161,5474.52798,-89185.23381,TRUE,FALSE,-2.24857
0.10046,1768.77832,1000.39824,-9.68746,0,Östra stationen,1.30865,3.87266,5471.80892,-89187.63778,TRUE,FALSE,-0.20092
2.36542,-1141.5201,1000.46859,-236.16215,0,Brinnelvägen 8,4.00659,-3.98416,5473.14153,-89184.68357,TRUE,FALSE,-4.73084
0.56303,1592.28725,1000.28136,-56.10238,0,Östra stationen,0.1082,-0.87965,5476.88508,-89187.98544,TRUE,FALSE,-1.12606
0.69876,-1090.99986,1000.52576,-69.46665,0,Brinnelvägen 8,1.83173,-2.12774,5472.7574,-89185.92632,FALSE,FALSE,-1.39752
-0.65522,-1449.86763,1000.35912,65.69505,0,Brinnelvägen 8,-2.31085,-1.27663,5475.40346,-89184.80933,FALSE,FALSE,1.31045
0.09867,128.14216,1000.44127,-9.73058,0,N/A,0.78335,-0.73372,5477.10005,-89185.84075,FALSE,FALSE,-0.19735
-0.24661,-52.51566,1000.49893,25.07382,0,N/A,-0.96175,-0.57387,5473.66193,-89185.25078,FALSE,FALSE,0.49322
0.83646,-126.08897,1000.61297,-83.23601,0,N/A,0.73014,-0.11894,5479.24468,-89188.75334,FALSE,FALSE,-1.67292
1.3543,-1617.12805,1000.81269,-134.89743,0,Östra stationen,-0.28491,-2.35299,5474.05539,-89186.81506,FALSE,FALSE,-2.70861
1.77669,324.7034,1000.66845,-177.23925,0,N/A,2.2737,-0.99148,5474.84814,-89188.30867,TRUE,FALSE,-3.55338
0.80599,529.45084,1000.7072,-80.3476,0,Slussen,2.38479,-1.27358,5474.64972,-89184.84335,TRUE,FALSE,-1.61198
0.32093,-1881.35178,1000.37688,-31.98539,0,Östra stationen,-0.64825,-0.84836,5479.63504,-89188.25145,FALSE,FALSE,-0.64185
2.3772,611.93285,1000.70016,-237.42182,0,Slussen,2.8236,-1.74388,5473.34272,-89186.13965,TRUE,FALSE,-4.75441
0.095,456.09753,1000.6372,-9.12194,0,Slussen,0.66111,-1.01119,5477.44548,-89186.74392,FALSE,FALSE,-0.19
2.49898,-1861.70133,1001.01303,-249.58075,0,KTH Biblioteket,-0.11277,-1.94141,5474.27702,-89185.14201,FALSE,FALSE,-4.99796
0.43914,-731.73177,1000.45663,-43.48014,0,Slussen,-1.92604,0.29032,5473.33654,-89186.80171,FALSE,FALSE,-0.87827
1.1343,647.38315,1000.53044,-112.95991,0,Slussen,0.19595,-0.61382,5474.14551,-89186.41832,TRUE,FALSE,-2.26861
1.27739,1319.90443,1000.57583,-127.47827,0,Brinnelvägen 8,0.9643,0.19729,5477.89981,-89186.3243,TRUE,FALSE,-2.55478
0.59087,-662.55067,1000.58749,-58.82629,0,Slussen,1.20288,-0.6338,5474.70463,-89186.83102,FALSE,FALSE,-1.18174
0.20239,-850.39264,1000.65128,-20.08529,0,Entrée,1.27877,-0.06714,5474.67289,-89186.29436,FALSE,FALSE,-0.40479
0.33287,-365.22978,1000.67725,-33.06003,0,N/A,1.48282,0.57366,5475.72365,-89186.24125,FALSE,FALSE,-0.66573
1.1027,-150.80798,1000.53863,-110.20949,0,N/A,1.67475,-2.17564,5474.93044,-89184.88738,FALSE,FALSE,-2.2054
1.70236,669.55979,1000.54982,-170.04481,0,Slussen,2.0401,-0.8399,5474.75165,-89185.01087,TRUE,FALSE,-3.40473
-0.05143,138.51824,1000.41602,5.34056,0,N/A,-1.55398,1.9751,5472.39982,-89184.36637,FALSE,FALSE,0.10286
0.84679,885.80275,1000.89276,-84.12962,0,Entrée,1.19211,-1.44871,5474.55808,-89186.35055,TRUE,FALSE,-1.69359
1.01201,-931.95405,1000.59349,-101.01881,0,Entrée,2.90844,0.48884,5478.09264,-89186.3787,FALSE,FALSE,-2.02403
0.95129,104.50442,1000.50707,-94.9772,0,N/A,0.25531,-1.3971,5473.34249,-89184.57071,TRUE,FALSE,-1.90257
4.45039,97.10115,1000.73612,-444.79652,0,N/A,5.24024,-3.89821,5474.9075,-89183.90766,TRUE,FALSE,-8.90077
1.13362,-670.04529,1000.51981,-113.17147,0,Slussen,2.08605,-1.05739,5472.69736,-89184.58171,FALSE,FALSE,-2.26724
2.22926,332.2357,1000.21352,-222.85972,0,N/A,2.16601,-2.38489,5475.5329,-89183.90134,TRUE,FALSE,-4.45853
1.03539,-2097.89844,1000.44235,-103.37449,0,KTH Biblioteket,1.30394,-2.32849,5473.98788,-89184.92147,FALSE,FALSE,-2.07079
0.15252,479.32054,1000.66543,-15.07165,0,Slussen,-0.77205,-1.04158,5478.20841,-89186.33731,FALSE,FALSE,-0.30504
0.43885,743.00102,1000.72334,-43.65842,0,Entrée,1.64941,-1.00087,5473.98302,-89185.62098,TRUE,FALSE,-0.8777
0.05377,2.8691,1000.84251,-5.06325,0,N/A,-1.94611,3.76935,5473.99164,-89186.19973,FALSE,FALSE,-0.10754
-0.03497,524.8019,1000.68179,3.72815,0,Slussen,-0.55164,0.02191,5475.4704,-89188.22362,FALSE,FALSE,0.06993
0.60063,-151.04671,1000.35471,-60.00861,0,N/A,0.52441,-0.38436,5474.43945,-89184.84838,FALSE,FALSE,-1.20126
-1.1729,311.13762,1000.6743,117.76359,0,Slussen,-0.45819,1.23647,5475.35583,-89185.6957,FALSE,FALSE,2.3458
0.92031,396.22455,1000.56364,-91.83414,0,Slussen,1.90743,-0.09355,5477.03337,-89186.42675,TRUE,FALSE,-1.84062
0.84089,776.69528,1000.41709,-83.95672,0,Entrée,1.25695,-0.61978,5479.82136,-89185.26873,TRUE,FALSE,-1.68178
1.09886,144.95971,1000.71448,-109.59754,0,N/A,1.22795,-2.26579,5473.89837,-89187.38704,TRUE,FALSE,-2.19772
1.27041,-414.06323,1000.54137,-126.64822,0,Slussen,2.12122,-0.41788,5473.52485,-89186.68631,FALSE,FALSE,-2.54082
-0.62425,559.24305,1000.8695,62.85758,0,Entrée,-3.35252,-0.42673,5478.13125,-89187.49002,FALSE,FALSE,1.2485
-0.36493,-1850.24735,1000.52337,36.60378,0,Östra stationen,2.36548,0.64187,5473.33613,-89185.13029,FALSE,FALSE,0.72986
1.31197,-434.72295,1000.91304,-130.92686,0,Slussen,2.76964,-3.16038,5474.08639,-89184.05929,FALSE,FALSE,-2.62395
-1.09584,1300.64977,1000.86283,110.01776,0,Lindstedsvägen 24,-1.93841,0.38056,5480.31596,-89188.01705,FALSE,FALSE,2.19169
0.65592,2704.11503,1000.35434,-65.40589,0.00001,KTH Biblioteket,-1.07708,-0.2676,5480.20416,-89185.83324,TRUE,TRUE,-1.31184
0.93469,181.27008,1000.17313,-93.45356,0,N/A,1.44374,-2.48404,5473.71143,-89185.96272,TRUE,FALSE,-1.86938
-0.60429,746.44757,1000.26933,60.51781,0,Entrée,-1.60459,1.52477,5475.57939,-89185.22028,FALSE,FALSE,1.20858
1.52633,1305.53834,1000.4336,-152.28093,0,Brinnelvägen 8,0.72703,-1.29668,5473.4658,-89185.24102,TRUE,FALSE,-3.05267
2.83961,-1987.95923,1000.86281,-283.66255,0,KTH Biblioteket,2.10935,-3.88425,5474.7803,-89185.42071,FALSE,FALSE,-5.67922
0.99524,-417.43862,1000.33413,-99.2398,0,Slussen,2.71593,-2.2487,5474.15879,-89187.18094,FALSE,FALSE,-1.99048
1.16213,80.68193,1000.75864,-115.69636,0,N/A,0.34009,-1.19409,5473.09769,-89186.42722,TRUE,FALSE,-2.32426
2.531,-121.60863,1001.10659,-252.5381,0,N/A,0.67412,-2.65507,5473.85163,-89187.09271,TRUE,FALSE,-5.062
0.81406,-667.89713,1000.40648,-81.10734,0,Slussen,0.6372,0.93647,5474.4094,-89186.05973,FALSE,FALSE,-1.62813
1.39771,-104.5325,1000.65519,-139.59878,0,N/A,0.2355,-0.33593,5473.68816,-89186.16822,TRUE,FALSE,-2.79542
2.19568,-297.80074,1000.7916,-219.14115,0,Slussen,2.55544,-2.68365,5474.44321,-89184.90493,TRUE,FALSE,-4.39137
0.61034,-564.71196,1000.53525,-60.77616,0,Slussen,1.31079,-1.24696,5477.3216,-89186.01877,FALSE,FALSE,-1.22069
1.91794,512.19673,1000.54729,-191.44034,0,Slussen,1.92057,-2.54927,5479.7929,-89187.31356,TRUE,FALSE,-3.83588
2.41662,-790.55317,1000.30131,-241.55347,0,Entrée,4.14841,-3.78409,5473.37431,-89187.12784,TRUE,FALSE,-4.83325
1.47477,-678.28482,1000.43371,-147.42763,0,Entrée,1.23574,0.20809,5474.49335,-89185.65345,FALSE,FALSE,-2.94955
0.16343,-859.87674,1000.58274,-16.17157,0,Entrée,0.88524,-1.33327,5474.36423,-89186.62134,FALSE,FALSE,-0.32687
1.31671,810.71083,1000.51034,-131.60238,0,Entrée,1.745,-1.93577,5475.12515,-89184.89976,TRUE,FALSE,-2.63343
1.6274,1181.27309,1000.72955,-162.32977,0,Brinnelvägen 8,3.06659,-4.05913,5474.3621,-89186.89269,TRUE,FALSE,-3.2548
1.56624,-1086.87083,1000.67725,-156.55153,0,Brinnelvägen 8,0.76115,0.04262,5472.24732,-89188.20351,FALSE,FALSE,-3.13247
0.06775,167.68154,1000.98139,-6.49585,0,N/A,0.27599,-0.90592,5474.69109,-89185.87813,FALSE,FALSE,-0.13551
-0.36563,926.89007,1000.54876,36.75457,0,Brinnelvägen 8,0.28227,0.93089,5479.68975,-89185.74521,FALSE,FALSE,0.73127
1.66857,60.51164,1000.47913,-166.60662,0,N/A,1.12764,-3.08218,5473.60055,-89186.85633,TRUE,FALSE,-3.33713
-0.47999,671.84983,1000.80168,48.29096,0,Entrée,0.23688,2.4678,5475.69933,-89185.10715,FALSE,FALSE,0.95997
0.54781,-907.5253,1000.53548,-54.406,0,Entrée,1.06231,-0.9041,5474.71931,-89185.36749,FALSE,FALSE,-1.09562
1.3759,-1902.85195,1000.52856,-137.53965,0,KTH Biblioteket,3.27896,-2.15378,5473.97523,-89184.95996,FALSE,FALSE,-2.75181
0.69214,-487.8148,1000.35298,-69.08517,0,Slussen,1.55492,-1.38727,5478.40806,-89185.14537,FALSE,FALSE,-1.38428
1.37512,-609.95299,1000.93292,-136.97816,0,Slussen,3.99642,-0.7441,5471.94365,-89186.20142,FALSE,FALSE,-2.75024
1.29021,-734.95721,1000.68829,-128.85738,0,Entrée,1.28005,-2.3706,5474.054,-89185.56205,FALSE,FALSE,-2.58041
0.45556,-525.57983,1000.25667,-45.43625,0,Slussen,2.28961,-1.25721,5473.02696,-89187.46222,FALSE,FALSE,-0.91112
1.65856,-572.76899,1000.35643,-165.78634,0,Slussen,3.08634,-0.10851,5476.35959,-89188.05234,TRUE,FALSE,-3.31712
-1.28356,-213.80993,1000.47285,128.50288,0,N/A,-2.44638,0.97222,5474.83958,-89187.40759,FALSE,FALSE,2.56711
1.40189,486.56468,1000.84233,-139.79926,0,Slussen,3.77101,-2.63395,5472.99378,-89187.06055,TRUE,FALSE,-2.80377
1.50134,-931.8709,1000.54309,-149.88658,0,Entrée,1.82793,-1.30331,5473.16226,-89184.62553,FALSE,FALSE,-3.00269
-0.32345,1167.53053,1000.7235,32.57314,0,Lindstedsvägen 24,2.09001,0.69241,5474.71129,-89184.91595,FALSE,FALSE,0.6469
-0.07611,637.29845,1000.91331,8.0291,0,Entrée,-1.6083,-0.72123,5477.85269,-89186.90534,FALSE,FALSE,0.15222
1.98998,826.53942,1001.16049,-198.51082,0,Entrée,1.14762,-1.99833,5473.60552,-89184.53689,TRUE,FALSE,-3.97997
1.71397,1221.67527,1000.83492,-171.1263,0,Brinnelvägen 8,0.21022,-3.38588,5475.17638,-89184.8683,TRUE,FALSE,-3.42793
-0.06624,141.98455,1000.50031,6.97206,0,N/A,-1.33567,0.54386,5473.44205,-89184.63498,FALSE,FALSE,0.13247
1.99866,-472.58999,1000.93902,-199.3521,0,Slussen,1.38556,-1.78558,5475.87383,-89187.01439,TRUE,FALSE,-3.99732
1.98716,671.37761,1000.41952,-198.53208,0,Slussen,1.26128,-1.887,5474.23899,-89186.5885,TRUE,FALSE,-3.97432
-0.21562,136.13268,1000.79146,21.91528,0,N/A,0.18964,0.87965,5474.06765,-89183.73742,FALSE,FALSE,0.43124
2.3475,-1259.85942,1000.89684,-234.32436,0,Lindstedsvägen 24,1.66284,-2.05883,5478.33202,-89188.02096,TRUE,FALSE,-4.69499
0.92299,-401.31067,1000.84873,-92.10356,0,Slussen,0.86633,0.90514,5472.36071,-89187.08232,FALSE,FALSE,-1.84599
2.99824,196.02395,1000.79829,-299.53519,0,N/A,6.31751,-5.33081,5473.72085,-89183.86315,TRUE,FALSE,-5.99649
-0.69929,-1848.49603,1000.56917,70.07637,0,Östra stationen,-0.92612,1.10821,5476.96257,-89189.2652,FALSE,FALSE,1.39858
1.6129,261.44101,1000.51761,-160.922,0,N/A,1.46732,-2.16819,5474.07455,-89186.89274,TRUE,FALSE,-3.22579
0.15865,1005.60693,1000.60161,-15.59749,0,Brinnelvägen 8,1.96418,-2.35433,5474.54785,-89185.79613,TRUE,FALSE,-0.3173
0.56073,-1153.19506,1000.47417,-55.92666,0,Brinnelvägen 8,0.3804,-0.02098,5476.97199,-89188.01819,FALSE,FALSE,-1.12146
0.91335,-480.20805,1000.13965,-91.23545,0,Slussen,-0.84231,0.98687,5472.31031,-89189.1194,FALSE,FALSE,-1.82669
-0.12595,2034.28558,1000.48311,12.65395,0,KTH Biblioteket,0.39014,-0.04467,5473.74096,-89185.18924,TRUE,TRUE,0.2519
-0.35951,1369.17623,1000.51035,36.12844,0,Lindstedsvägen 24,-0.1608,0.05453,5473.76246,-89185.74889,TRUE,FALSE,0.71903
2.19773,1017.02533,1000.35806,-219.58144,0,Entrée,1.35709,-1.09632,5473.37406,-89186.47479,TRUE,FALSE,-4.39546
1.19857,-1886.99979,1001.22855,-119.30141,0,KTH Biblioteket,1.28513,-1.20862,5475.94608,-89186.00435,FALSE,FALSE,-2.39714
0.42396,488.58157,1000.56492,-42.06978,0,Slussen,-0.63923,0.99758,5474.81733,-89187.50161,FALSE,FALSE,-0.84792
0.06621,1211.37203,1000.64148,-6.32943,0,Lindstedsvägen 24,-0.04693,-0.21535,5475.9153,-89186.37631,TRUE,FALSE,-0.13243
1.06298,-625.5584,1000.75522,-106.11962,0,Slussen,1.72537,-0.84146,5474.53294,-89185.72511,FALSE,FALSE,-2.12596
2.08958,-489.73596,1001.11432,-208.38075,0,Slussen,1.92228,-3.14303,5474.171,-89186.61008,TRUE,FALSE,-4.17916
1.93767,-25.51231,1000.95699,-193.30003,0,N/A,3.63146,-1.61979,5475.75924,-89186.66827,TRUE,FALSE,-3.87534
1.6366,-1964.65346,1000.38984,-163.43046,0,KTH Biblioteket,1.29035,-1.76882,5478.55742,-89187.94236,FALSE,FALSE,-3.2732
2.47171,-4178.45143,1000.21347,-246.9786,-0.00001,KTH Biblioteket,2.65251,-3.34978,5481.97347,-89185.86894,FALSE,FALSE,-4.94342
1.29473,-476.72663,1000.7505,-129.04737,0,Slussen,-0.47124,-4.93998,5474.37727,-89183.84949,FALSE,FALSE,-2.58945
0.2387,482.41669,1000.48473,-23.69084,0,Slussen,2.17871,-1.51078,5475.61764,-89183.95691,FALSE,FALSE,-0.4774
-0.27952,-862.49143,1000.64994,28.22328,0,Entrée,0.52748,0.5244,5476.5105,-89188.29552,FALSE,FALSE,0.55903
2.00948,-1033.38794,1000.66788,-200.69902,0,Brinnelvägen 8,2.69863,-2.33105,5477.9075,-89184.09667,FALSE,FALSE,-4.01895
-0.20146,1297.25749,1000.90345,20.60839,0,Lindstedsvägen 24,-1.03041,-1.4711,5474.80039,-89185.95332,TRUE,FALSE,0.40292
0.9336,-424.05913,1001.11233,-92.81064,0,Slussen,1.30127,-1.43312,5473.60315,-89185.7371,FALSE,FALSE,-1.8672
-0.68625,1066.6939,1000.8939,69.18284,0,Brinnelvägen 8,0.88058,0.94868,5474.15368,-89187.18841,FALSE,FALSE,1.3725
2.56869,-145.65786,1001.10744,-256.35564,0,Slussen,7.33567,-2.20071,5473.91219,-89186.0633,TRUE,FALSE,-5.13737
2.60741,-1649.38342,1000.74669,-260.44688,0,Östra stationen,3.14955,-2.42007,5474.58568,-89186.87903,FALSE,FALSE,-5.21483
0.96868,594.77476,1000.82948,-96.53023,0,Slussen,-0.58006,-2.32774,5479.03805,-89188.13056,TRUE,FALSE,-1.93737
-1.31795,-2213.83074,1000.29892,132.00926,0,KTH Biblioteket,-1.0023,2.00942,5475.17086,-89188.42199,FALSE,FALSE,2.63589
-0.00455,-1842.49,1000.3225,0.67387,0,Östra stationen,0.10586,-0.29626,5474.24405,-89185.93776,FALSE,FALSE,0.00909
2.22787,-442.79114,1000.46001,-222.63697,0,Slussen,3.11755,-2.899,5475.70598,-89187.02211,TRUE,FALSE,-4.45574
1.22188,1192.17721,1000.66017,-122.13799,0,Brinnelvägen 8,-0.76373,-1.6105,5473.98145,-89187.97975,TRUE,FALSE,-2.44376
1.93577,577.9128,1000.55419,-193.53083,0,Slussen,3.27726,-4.01787,5475.2604,-89183.73606,TRUE,FALSE,-3.87153
3.58424,-3682.54936,1000.94055,-358.11799,-0.00001,KTH Biblioteket,2.65324,-4.08314,5475.6305,-89185.24008,FALSE,FALSE,-7.16847
0.86669,818.41553,1000.25821,-86.41819,0,Entrée,0.75992,-1.47307,5477.80281,-89186.20352,TRUE,FALSE,-1.73338
0.42929,785.4207,1000.22988,-42.70891,0,Entrée,0.69069,-0.81319,5476.32832,-89185.481,TRUE,FALSE,-0.85858
1.22073,-1160.91853,1000.72187,-121.66097,0,Brinnelvägen 8,0.29498,-0.53748,5473.62095,-89183.93059,FALSE,FALSE,-2.44146
-0.04804,606.26452,1001.02967,5.27083,0,Entrée,1.78632,-1.15791,5475.37557,-89184.05649,FALSE,FALSE,0.09609
1.1889,1439.08603,1000.98869,-118.50178,0,Lindstedsvägen 24,-0.86781,0.14972,5474.53073,-89186.26856,TRUE,FALSE,-2.37781
0.70894,248.23686,1000.32554,-70.76261,0,N/A,2.22041,0.18301,5476.88898,-89185.26814,FALSE,FALSE,-1.41788
1.15169,-560.22069,1000.90278,-114.66419,0,Slussen,0.26336,-1.53888,5472.33244,-89187.00524,FALSE,FALSE,-2.30338
1.8011,-265.2938,1000.15837,-180.01961,0,Slussen,0.66927,1.53086,5473.45535,-89185.97646,TRUE,FALSE,-3.6022
0.90898,-467.78173,1001.1007,-90.34557,0,Slussen,1.33883,-0.43048,5475.05311,-89187.02055,FALSE,FALSE,-1.81796
1.16619,-302.29155,1000.5008,-116.37749,0,Slussen,0.92115,-1.27318,5473.24014,-89185.35974,FALSE,FALSE,-2.33239
-0.18286,1741.70836,1000.42019,18.49761,0,Östra stationen,4.63084,5.77769,5475.72276,-89184.75582,TRUE,FALSE,0.36572
2.36706,-618.72115,1000.34195,-236.57729,0,Entrée,3.60597,-1.40638,5475.42732,-89187.91867,TRUE,FALSE,-4.73412
0.91686,-1590.48308,1000.31146,-91.53689,0,Lindstedsvägen 24,1.43442,-1.09006,5475.12229,-89184.58617,FALSE,FALSE,-1.83373
0.97402,345.56975,1001.05241,-96.89013,0,Slussen,0.11851,-2.23163,5472.61454,-89185.7878,TRUE,FALSE,-1.94803
0.88452,1302.64573,1000.64291,-88.20016,0,Lindstedsvägen 24,1.2178,-0.47941,5477.85055,-89185.75304,TRUE,FALSE,-1.76904
-0.62084,272.52415,1000.37877,62.29369,0,Slussen,-1.43849,1.21131,5473.78199,-89185.47109,FALSE,FALSE,1.24168
2.18729,-684.13813,1000.63882,-218.54784,0,Entrée,3.09598,-2.26352,5477.20223,-89184.78011,TRUE,FALSE,-4.37459
1.71954,590.9322,1000.75563,-171.56296,0,Slussen,-1.64189,-0.13171,5475.70725,-89186.25314,TRUE,FALSE,-3.43908
-1.32964,1381.53843,1000.74748,133.44209,0,Östra stationen,-0.89233,-0.25474,5473.96973,-89187.93985,FALSE,FALSE,2.65927
1.34453,-128.24224,1000.51667,-134.39518,0,N/A,0.51312,-1.9169,5476.29084,-89188.20529,TRUE,FALSE,-2.68906
-0.29674,450.65971,1000.62357,29.88261,0,Slussen,0.48276,-0.10988,5477.80381,-89185.40088,FALSE,FALSE,0.59349
2.97447,-1764.60536,1000.48906,-297.40419,0,KTH Biblioteket,2.44231,-4.85249,5473.64054,-89186.23852,TRUE,FALSE,-5.94893
0.22412,310.98994,1000.74556,-21.98183,0,Slussen,0.94967,0.55572,5475.12722,-89185.49578,FALSE,FALSE,-0.44824
1.04231,-441.41739,1000.71195,-104.04112,0,Slussen,0.52682,-1.96659,5477.50127,-89186.03084,FALSE,FALSE,-2.08461
3.27786,719.36949,1000.66705,-327.55175,0,Slussen,2.87679,-2.67274,5478.31024,-89186.41892,TRUE,FALSE,-6.55571
-0.03913,-233.27185,1000.9769,4.35479,0,N/A,-0.14356,0.96017,5472.98825,-89186.10711,FALSE,FALSE,0.07826
0.81354,2228.77854,1000.36397,-81.07367,0,KTH Biblioteket,1.3247,-1.45462,5473.03532,-89187.06537,TRUE,TRUE,-1.62707
